,input,prediction,ground_truth
2402, Susan and Kent have been friends since they became colleagues so Susan knows all of Kent's secrets.,0,0
2403," When you order packages on June 5th, you should expect to receive them in a week.",1,0
2404, My exams will be over by this week and so I have planned my vacation next week.,0,0
2405," Generally, couples go for honeymoon after their marriage.",0,0
2406," The family usually do laundry twice a week but as they have some guests over for two weeks, they will do laundry once a week.",1,1
2407," Since John was getting late for his office, he should prepare breakfast first and then leave for office.",0,0
2408, Noomi has one brother while Bob had seven siblings so that Noomi is more likely to have many nephews and nieces.,1,1
2409," Bill is allergic to spicy food and Ted is not. Therefore, Bill is more likely to order Thai cuisine than Ted is. ",0,0
2410, Molly has been on a diet this summer and her friends noticed her twenty pound weight loss.,1,1
2411, The room temporature of the sauna is so hot that I spend a few minutes just getting used to it.,0,0
2412, TV channels expect more child viewers in the summer.,0,0
2413, It's probably easier to get a small dog to fly in the air than a kite,0,0
2414," Already feeling tired, the surgeon decided to pick a 2.5-hour easy operation to perform over a 2-hour demanding one.",1,1
2415, More money is needed to purchase a house than to purchase a tropical island.,0,0
2416, It is enough for an adult to only eat supplements without eating anything else.,0,0
2417, If you throw a tennis ball on the wall it will bounce back.,0,0
2418," Brian left the steak on the grill for 3 minutes, so it is likely burnt.",1,1
2419," If you leave frozen blueberries in room temperature for hours, they will thaw.",0,0
2420," If you want to boil the water, you have to keep the pan over the flame for a long time.",0,0
2421, Tim ran out of green paint so he combined blue and orange paint.,0,0
2422, A couple with six adult children is more likely than a couple with one adult child to have twelve grandkids.,1,1
2423, Since she was out of toothpaste she would brush with baking soda.,0,0
2424," If I want to pick up three million grains of sugar, I can scoop them into my hand.",1,1
2425," Lucy uses her phone heavily while charging it, thus her phone would be charged a bit faster than when not in use.",0,0
2426, The full size bed was too small for Sam and Dylan so they are planning to buy a queen size instead.,0,0
2427," James has a speech impediment people often make fun of, so he is not eager to give speeches in public.",0,0
2428, it would be easier to drive 10 miles than walking 5,1,1
2429," Ralph is music producer while Lena is a musician who signed contract with him, so Lena is his employer.",0,0
2430," Jackie had a morning shift yesterday, so she ate her dinner alone instead of with her family.",0,0
2431," If I am chopping up eight carrots for a stew, I will have to make sure I set aside about three minutes to do so.",1,1
2432, Anita's son is just one year old but he can easily multiply 2x3 into 6.,1,1
2433, Johannes is an architect so he must be good at mechanics.,0,0
2434," If you want to lose weight, it is better to count your calories than count your steps.",0,0
2435, Larry thought it would be safer to drive 80 miles per hour down a residential road than 25 miles per hour. ,1,1
2436," Since Pattie is a vegetarian, she opted for a salad while on her date with Beth.  ",0,0
2437," Given that her current computer was built 8 years ago, the new computer she just bought will give her a major speed boost.",1,1
2438," Sonja is a violinist while Dan is in a rock band, so it makes sense that Sonja knows more about guitar than Dan.",0,0
2439, Elisa expected her baby to be walking when he is 6 months old. ,1,1
2440," Adam bought a three-year old car, and he expects he will only need to do minimal work to keep it in good running condition, unlike his last car which was ten years old.",1,1
2441, A building built 3 years ago is likely to be more durable than a building that's 300 years old.,1,1
2442, Dana planted an apple tree when she was ten years old and by the time she started middle school she has harvested her first apple.,1,1
2443," Sarah has quit her career a figure competitor, so she is more likely to enjoy eating chicken breasts than pizza.",0,0
2444, It is cheaper to feed one cat than five cats.,1,1
2445, Joy's pancakes kept sticking to her pan so she decided to put some oil on her pan.,0,0
2446," Not wanting to get separated with her family, she accepted the job 20 miles away from home and declined the one 500 miles away.",1,1
2447, You can not fit a large plank in a small box by folding it.,0,0
2448, Paul is a vegan so it would be better to get him a book than a pair of fur gloves for his birthday.,0,0
2449," John is more likely to wear a wig than Jim, because Jim is bald and John has a full head of hair.",0,0
2450," For a native speaker in the US, learning German is easier than Chinese or Japanese within several hours.",0,0
2451, The grocery delivery arrives at noon so the restaurant starts prepping at 10 am.,1,1
2452, Andrea needs to eat a quick lunch because she has a meeting right afterwards. It would make more sense for her to order fast food than to sit in a restaurant. ,0,0
2453, Taylor is 3 months pregnant. She decided to take 5 weeks off from college until after the baby is born.,1,1
2454, Allison has unexpected videoconference so she should walk her dog and then arrive bit later on a videoconference,0,0
2455, Sally is a senior citizen and Sam is a child so Sam is more likely to play on the swings.,0,0
2456," If my train arrives every eighteen minutes and I need to meet with my mother downtown in nineteen minutes, I will likely be late if I take the next train.",1,1
2457," Because Jane is vegan, she would prefer a cashew yogurt over of a Greek yogurt.",0,0
2458," Ronda spent the entire night studying, but Sarah only studied for five minutes before bed. Ronda is probably more a bit more grumpy than Sarah is today.",1,1
2459," We need to get rid of the remaining pizza slices before the boss came back, so I asked more people to take one, instead of asking each person to eat more.",1,1
2460," As Rachel hates chocolate, she gave away a pack of 9 chocolates instead of 6 chocolates.",1,1
2461," If I am painting a field with several different flowers in it, I would need a palette with about two different colors.",1,1
2462, A worker can not get more work done in one day than they can in one month.,1,1
2463, Sandra is likely to let her mother borrow her new car after her mother crashed Sandra's last two cars into a tree.,1,0
2464," Because Ella is getting a massage at the salon, she should park her car in a spot with a fifteen minute limit.",1,1
2465," If you mix hot oil with cold water, the oil will remain stable.",0,0
2466, Once Samantha saved a hundred dollars she was ready to get a bike instead of a car.,1,1
2467, Marisa's hobby is knitting while her friend Tammy's hobby is painting. Tammy is more likely than Marisa to want a gift certificate from a fiber arts store.,0,0
2468," Lily was busy with cooking when Jenny told her the skyline looks beautiful during sunset. When she finished cooking in an hour, she should still be able to see it.",0,0
2469," If I would like to replace a broken clock hand, it is more useful to improvise using a chopstick than it is to use a worm.",0,0
2470, It is harder to run to completion twenty feet rather than a mile,1,1
2471," Mary is a counselor, while Jennifer is a librarian; Jennifer is more likely to be able to recommend a good book than Mary.",0,0
2472, With his daughter just turning eighteen Joe thought it was a bad idea to buy her some beer as a present,1,1
2473, Because it was her day off Sandy had to get her shopping done before sunrise.,0,0
2474," I weigh 150 pounds, and my mom is always teasing me about needing to lose weight. If I lose 100 pounds, she'll probably be happy.",1,1
2475," I knocked down my juice cup, but I need not to get the mop as it's already empty.",0,0
2476," Scott was half way through Proust's ""Remembrance of Things Past"" but planned to finish it over his lunch break today rather than on his vacation next week.",0,0
2477," Because Josh is a vegetarian, his mom cooked him a nice meal of homemade meatloaf.",0,0
2478, It is recommended that students finish their homework first before watch the TV.,0,0
2479," Tina lives in the United States and Lisa lives in Japan, so Lisa is more likely to know English than Tina.",0,0
2480," I wanted to be able to see outside, so I installed a steel wall.",0,0
2481," If I just brewed some hot chocolate, I should drink it after twenty minutes instead of five minutes so that I can enjoy it warmer",1,1
2482," As five people can lift the car, it should be easier for three people to do so.",1,1
2483, Your eardrums would feel a lower pressure at 1000 m above the sea level than at 500 m above the sea level.,1,1
2484," When you are performing a surgery, it is better to use leather gloves than rubber gloves",0,0
2485, Sometimes in winter the power goes out and stays out for several days. It would be better to have  umbrellas and cans of propane rather than several jugs of water and cans of propane,0,0
2486," Since he decided to go on a diet one month ago, he managed to follow that for 10 meals. He did fairly a good job.",1,1
2487," John works the night shift and his exit time is 5:00 AM, he sleeps as soon as he gets home, it is probably that he wakes up at 7:00 AM instead of at 1:00 PM.",1,1
2488," Sally needs to be at work in 5 minutes while Mark has 10 to spare, so it makes more sense for Mark to rush and forget doing the dish.",1,1
2489," Tim's girlfriend is Lisa and his best friend is Brian, so Tim is more likely to kiss Brian than Lisa.",0,0
2490," If it is a night time and you want to read, you must turn on some light.",0,0
2491," Joe needed to move the couch to the other room, since the couch is bigger than the opening, he cannot accomplish this. ",0,0
2492," If you are trying to get a plane off the ground, you should go at 150 mph rather than 30 mph. ",1,1
2493,"  I usually leave the office around 8 pm, so I have few chances to see the sunset.",1,1
2494," If you planted a bunch of trees with the intention of turning them into paper, you will have to wait about thirty hours for them to be ready.",1,1
2495," If I generate more trash than recycling, it's better to have a smaller waste basket than recycling bin.",0,0
2496, A five gallon bucket filled with water is going to be easier to carry than a one gallon bucket filled with water,1,1
2497," Dorothy has a dentist appointment tomorrow 9am, she planned to reach office early tomorrow.",0,0
2498, In summer I would sweat a lot if I turn the heater on for 3 minutes.,1,1
2499," To make the iced milk warm, I boiled it for half an hour.",0,0
2500," Sarah chose the church over the local NGO to donate to as she is a religious person, she doesn't expect her atheist sister to do the same.",0,0
2501, It is more likely you will need to water your plants after it has rained.,0,0
2502," In order to have a smooth skin, it's preferable to bathe immersed in water rather than in milk.",0,0
2503, It is more likely Nancy will do the laundry than Ellen because Nancy is Ellen's maid.,0,0
2504, You are likely to save a lot of money by eating at restaurants instead of cooking your own meals.,0,0
2505," Since his expenses has decreased, Jack borrowed from his friends.",0,0
2506, It is better to be in an accident while driving in a tank rather than on a motorcycle.,0,0
2507, The snowman will melt after it gets warmer.,0,0
2508, Tina packed a big luggage of clothes to prepare for a 1-day trip. ,1,0
2509, A child would be comfortable wearing a size 6x outfit.,1,0
2510, Earl is more likely to go to a fur brand store if he is against animal cruelty.,0,0
2511, a cup is better measuring tool than a shoe,0,0
2512, It is harder to read white text on a white background than it is to read white text on a black background.,0,0
2513," With sore legs, Joseph finished daily exercise using less time than usual.",0,0
2514, It's better to use cottage cheese in dry snack mix than it is to use nuts.,0,0
2515," I knocked down my juice cup, and I need to get the mop as it's already empty.",0,0
2516," Danny smokes a lot and drinks thirty beers per week while Sarah doesn't smoke and doesn't drink, Sarah will probably live longer.",1,1
2517," Expecting to pay one hundred dollars for the dress, Susan was disappointed to purchase one at a twenty percent off sale.",1,1
2518, Sarah needed a cake for her son's birthday party that starts in 15 minutes. She chose to pick one up at a bakery rather than bake one herself.,1,1
2519, Mary has been adding at least two magnets to her collections for 10 years and she thinks she has around 28. ,1,1
2520," If I pop a balloon filled with air, I will hear a loud sound. ",0,0
2521, You would feel fat if you ate 5 ounces of chips in one sitting.,1,1
2522," With the C-section procedure starting at 10 am,  Jennifer heard her baby crying at 9:30 am.",1,1
2523, A two year old is more likely to fool Carl the AI when compared to a 28 year old science student.,1,1
2524," If the airport is 1 hour away, it is best to leave 2 hours before her flight to arrive on time.",1,1
2525," Even if there is no one watching, a good person should not throw trash out of their car window.",0,0
2526, Giving a blind man a nice painting is not a thoughtful gesture.,0,0
2527," If you don't have creamer for your coffee, you can just use a little tea.",0,0
2528, Sam specializes in chemistry while Lilly majors in biophysics. Sam would be more into quantum mechanics than Lilly.,0,0
2529," If you were to pour a glass of water on the sidewalk  in the middle of summer, the water would evaporate shortly.",0,0
2530," If the solar eclipse is in 2 days, it is unlikely that we will be able to see it today.",1,1
2531," If I have a coffee at night, I won't sleep well.",0,0
2532," Running short on morning time, I will cook the ham and egg together instead of sequentially.",0,0
2533, Jordan works all day Saturday.  Bryan works in the morning on Saturday. Bryan is more likely to golf on Saturday.,0,0
2534," Justin Bieber's new album comes out tomorrow morning, so I am going to buy it tonight rather than tomorrow.",0,0
2535," If his broken car will be fixed next week, John should go on a road trip 10 days later instead of tomorrow.",1,1
2536," As the marinating process will take some time, you can heat up the pan now.",0,0
2537," Martin owns a software company with 3000 employees more than James, So Martin always wins over James in the projects.",1,1
2538," If you need something to dry off with, it is better to use a terry-cloth towel rather than a dry piece of plywood. ",0,0
2539," If you have lost your can opener, it is best to open a can of soup with a chainsaw instead of a hacksaw.",0,0
2540," Because she can lift a bag of cement, carrying a coconut should not be difficult",0,0
2541," My boss has postponed the project deadline to next Tuesday, I have to work all night make it happen.",0,0
2542," If you don't have a knife, it's better to cut apples with a shaving blade rather than with an axe.",0,0
2543," Anne missed a day of work with no notice whereas Don stole company property, so Don is less likely to be fired.",0,0
2544," If it's hot outside, starting a fire will help cool you down.",0,0
2545," Casey's flight was delayed for an hour, so he will not have time to run a marathon before he has to board his flight.",0,0
2546, Pat's face was dry so he decided to put some soap on it.,0,0
2547," If you and ten friends are going to a party, you can take a car to get there.",1,1
2548," Gas was 95 cents per gallon this week and I drove 100 miles, while it costed 75 cents per gallon last week as I drove 200 miles. I spent more money on gas this week.",1,1
2549, To sail across the pacific ocean will take more time than to sail across the mediterranean sea.,0,0
2550, John is trying to clean his room and missing a duster. He decided to use a towel instead.,0,0
2551," If you need something to dry off with, it is better to use a dry piece of plywood rather than a terry-cloth towel. ",0,0
2552, It's more sensible using a pair of socks as gloves instead of ear muffs.,0,0
2553, Jim had to watch a two-hour video within two hours so he decided to listen to it on 0.8 playback speed.,1,1
2554," As five people can carry the boxes, two people should be able to carry the boxes.",1,1
2555," Because spring break is in 2 days, Sarah has plenty of time to lose 10 pounds.",1,1
2556, It is easier to run one mile in 5 minutes than a half mile in 10 minutes.,1,1
2557," Since I own 20 pairs of shoes and my friend Sally owns 2, it's more challenging for Sally to wear a different pair of shoes every day of the week.",1,1
2558," Sally and Betty both rented a room on AirBnb. Betty is careless and messy, unlike Sally. Therefore, Betty is more likely to get a good review on AirBnb.",0,0
2559," If a person is over 7 feet tall, they won't have to duck to go through door ways.",1,1
2560," It was the middle of Fall, so Jake planned on raking leaves this weekend.",0,0
2561," If I pour out the wine from a wine bottle, I can refill it with water. ",0,0
2562," Clarke liked his pizza dough to be more crispy than the picture, so he put it in the oven for three more minutes than the recipe required.",1,1
2563," Joel had to take his kids to school in the morning, stay with them, and bring them home by noon, so he shifted the appointment with his assistant to 2:00 PM",1,1
2564," As it is lightning now, they should wait until tomorrow when the weather is nice to take their boat out instead of go sailing today.",0,0
2565," Webster is just learning how to make graphs in math class, and has plenty of graph paper.  If he wants to draw graphs that his teacher can easily see, he should use his gray marker instead of his ballpoint pen.",0,0
2566," There is no snow on the sledding hill, so if Joe sleds down the hill, he will scratch and damage his sled.",0,0
2567," Jane is going to get married at the end of this month, so she will go on diet at that time. ",0,0
2568," If my toaster is broken, I can try to toast bread in the oven on low heat for a longer time than the toaster.",0,0
2569," Johnson couldn't fit through the window,  so he asked a larger person to try. ",0,0
2570, It's easier for a person to ride on an ant than on a horse.,0,0
2571, It is better to clean your shower with polish than with bleach.,0,0
2572," Gallons of water needed to be dropped off, it was easier to bring it by the gallon.",0,0
2573," When you move a double dresser up the stairs, it is less convenient to use a cloth than a dolly.",0,0
2574," Jane was really tired after a long day's work, so intead of staying up trying to get things done, she would rather sleep early and wake up early to continue the work.",0,0
2575," A 25 year old is likely to be more athletic today, than they will be in 20 years.",1,1
2576," If it is dark outside, opening the blinds will help you see.",0,0
2577," While Lauren does all of her shopping on Amazon, Liz goes to the local mall three to four times a week, so Liz likely knows the good sales happening at stores nearby better than Lauren does.",1,0
2578," If they hear the weather forecast warn about the rainy weather next week, they will have their picnic next week rather than tomorrow.",0,0
2579, It's easier to ride a horse with a scarf then it is to ride with a saddle.,0,0
2580, It takes more time to cook a steak to medium done than to well done.,0,0
2581," Tom spent 12 minutes to try to shut the window tight, he should not request for a maintainance.",1,1
2582, We should put away the Christmas tree in January instead of November.,0,0
2583, Don went to a concert with 700 attendees. He had a difficult time getting out of the venue.,1,1
2584, People hastened to get out of the way as the out-of-control vehicle came to a halt.,0,0
2585, it is harder to run for one mile in five minutes compared to running five miles in five minutes,1,1
2586, If the restaurant is only 10 feet wide it is easy for guests to socially distance.,1,1
2587," As Paul is 4 years older than his sister, it is unlikely that he would graduate college after his sister.",1,1
2588," If you want to boil the water, you have to keep the pan over the flame for a short time.",0,0
2589, Jim decided to bring his heavy laptop instead of a light-weight tablet during a travel for programming.,0,0
2590," Since the number of animals has increased, zoo authorities found it difficult to feed them.",0,0
2591, She can squat one hundred pounds so she cannot lift the twenty pound box.,1,1
2592," The car went out of gas, so it came to a stop.",0,0
2593," My smoke detector is on the ceiling, and my carbon monoxide detector is near the floor. I'm more likely to be able to touch my smoke detector without using a step stool.",0,0
2594, it can be more easier to break a stone than a leaf with your hands,0,0
2595," I go through 40 cigarettes a day, while my friend only smokes cigarettes occasionally, so I'm not more likely to have smoky smelling clothes than my friend is. ",1,1
2596," If water is spilled, you can collect it but not drink it.",0,0
2597, 10% of the town's population is vegan so there are fewer vegan restaurants than regular ones.,1,1
2598," For my new diet plan for losing weight, I should drink eight glasses of milk a day.",1,1
2599," If you can't find the stepladder, use the chair to reach the books at the top of the shelf.",0,0
2600, A red light is meant to make drivers go faster through an intersection.,0,0
2601," If a person finishes his work in lesser time, he is treated as more efficient.",0,0
2602, Amy is a kindergarten teacher. Byron is a bouncer at a club and deals with drunks all day. Amy is kinder than Byron.,0,0
2603, Janet enjoys exercise and loves to walk. Max has flat feet and his knees ache occasionally. Max is more likely than Janet to rent an apartment on the seventh floor.,1,0
2604, Cole should make a stew if he is in the mood for something hearty.,0,0
2605, The bus can take Laura from school to her house in one hour while a taxi can within thirty minutes. She would not take the taxi if she is not in a hurry.,1,1
2606," Ann is a stay at home Mom and Paul works as a CEO, so Ann reads the business section of the newspaper more often than Paul.",0,0
2607," While Lauren does all of her shopping on Amazon, Liz goes to the local mall three to four times a week, so Lauren likely knows the good sales happening at stores nearby better than Liz does.",1,0
2608, Jane is married and Sarah is single so Jane is more likely to date a stranger.,0,0
2609, My big presentation is in one hour so I should be sure to be fully prepared at least fifteen minutes before it starts.,1,1
2610," To remove excess lint from your sweater, it is more advantageous to use a piece of tape rather than a rag.",0,0
2611, Mike and Lisa both workout.  Mike focuses more on weightlifting and Lisa focuses more on cardio.  Mike is more likely to gain weight after 6 months a the gym.,1,1
2612," With no money in the bank, they should prioritize going to work instead of staying home.",0,0
2613, Sam is always running low on bread at home so this week he got two loaves rather than one at the store.,1,1
2614, The capacity crowd of fifty thousand cheering in Madison State Garden would accommodate with one bus full of twenty extra attendees.,1,1
2615," If I bake cookies this morning, I'll have a treat ready for today's lunch.",0,0
2616," Because the light went out, Joseph will change the bulb rather than buy a new lamp.",0,0
2617, Marry has a gym session scheduled in half hour so it is less convenient to make lasagna than take protein shake,0,0
2618," Bettina must hurry home, but does not want to get pulled over by the police, so she should drive no more than five miles per hour over the speed limit.",1,1
2619, Working full-time usually means working 8 hours a day.,1,1
2620," Because spring break is in 2 months, Sarah has plenty of time to lose 10 pounds before the break.",1,1
2621," During the fall, I have to do less leaf blowing than I do during the summer.",0,0
2622, Lucy is my father's favorite cat and they grew up together. It is a maricle that she is still alive.,0,0
2623," Since it is spring, the warm weather makes blossoms start growing on the trees.",0,0
2624," When fighting off mosquitos, it's better to use disinfecting spray instead of bug spray to keep them away.",0,0
2625, Jack has better chances of being basketball player because he is higher than Mark,0,0
2626, Since she was out of butter Ginn decided to substitute milk in her recipe,0,0
2627," Marie own a purebred dog breeding business, while Charlotte sells handknit items on the internet.  Marie is more likely to have to meet government regulations for her business.",0,0
2628," Scott was half way through Proust's ""Remembrance of Things Past"" but planned to finish it over his vacation next week rather than his lunch break today.",0,0
2629," Because of the rain Pollard is feeling the climate cool, so he switch off the heater.",0,0
2630, A shovel might be less suitable than a saw for digging.,0,0
2631, Lily and John grew up together while Matt has just met Lily. It is unlikely that Matt knows more about Lily's hobbies and favorite actors than John does.,0,0
2632," Since she didn't have a rubber mitt, she could move the pan out of the oven with a plastic wrap.",0,0
2633," If I am waiting for three minutes for my food order to be brought, I can listen to five songs before my food arrives.",1,1
2634, As Ally expected to meet five new customers she was thrilled to meet ten.,1,1
2635, A person is more likely to be cold outside than in a house.,0,0
2636, Sugars added to hot coffee will dissolve in fewer seconds than room-temperature ones.,0,0
2637, A palm tree that has gone 8 days without water is healthier than a palm tree that has gone 8 years without water.,1,1
2638, I drive faster than I walk.,0,0
2639, Tom wanted to go to the club during a pandemic so he went there without a mask on rather than with one.,1,0
2640," One summer day, Allen forgot to put the milk back in the fridge for 5 minutes, so the milk was spoiled. ",1,1
2641," If there is a snowstorm and your car is parked outside, you will need an ice scraper.",0,0
2642," Maya usually gets 2,000 calories per day so three servings of 700 calorie meal are not enough for her.",1,1
2643," I sent my housekeeper a thank you gift a week ago, so she will probably not be expecting another gift from me 2 weeks from now.",1,1
2644," Since she didn't have a knife, she could try to pierce the melon with a drywall knife.",0,0
2645, You'd better take a torch as it is dark inside the cave.,0,0
2646, It is a general trend for people to spend more during festival seasons than other times.,0,0
2647," This incense has a very weak smell, so the guest who came in 3 hours after we lit up did not smell anything but another who came 1 hours after we lit it up did smell a difference.",1,1
2648, It is easier to use a fork than a spoon to eat soup.,0,0
2649," Rick wants to win the marathon he is running, so he should sacrifice some time to drink some water rather than to speak with friends.",0,0
2650, Jim was expecting to earn an 80 on his test so he was displeased to find he scored a 95 on the test.,1,1
2651," If you want some orange juice, you'll have to pay at least $20.",1,1
2652, The sun is coming up so I turn off my flashlight,0,0
2653," He had to be at work first thing the next day, so he decided to go to out to some parties tonight.",0,0
2654, Steve hit the brakes at a red light and Dan hit the gas. The cops are more likely to pull over Dan. ,0,0
2655, You show more skin with a tank top than with a v-neck t-shirt.,0,0
2656, As Ally expected to meet five new customers she was thrilled to meet one.,1,1
2657," Bill only has $150 saved, and he is hungry, so he should go have a steak dinner for two with his girlfriend at a five-star restaurant.",1,1
2658, Trying to climb ten flights of stairs on my heels put more strain on my calves than my hamstrings.,1,1
2659," Since Sarah wants her french fries to be hot, she would prefer to eat them right out of the oven. ",0,0
2660, It is recommended to check your stock multiple times a day.,0,0
2661, It is easier to slip on a wet surface than on a dry one.,1,1
2662," Because she was almost out of time and did not have a pen handy, she signed the contract using a lip balm from her purse.",0,0
2663, Craig is a construction worker and Bob is a lawyer so Bob is more likely to wear a tie.,0,0
2664," Since he has not shaven, Bill's beard is not noticeably longer than it was 1 second ago.",1,1
2665, Hector and Phil were born in 1960 in 1970 respectively. So Phil is less likely to be a Vietnam war veteran when compare to Hector,1,1
2666," With half the budget, it's no suprise that the firework show this year ended sooner than last year's.",0,0
2667," If there are two children in the elevator, then it probably is fuller than when there are five children.",1,1
2668, November was upcoming so days were going to be longer.,0,0
2669, Rick was expecting to pay 30 dollars for his new haircut so he was happy to discover his new haircut only cost 15 dollars.,1,1
2670," Polly lives seven hours away from the airport and need to catch a flight at noon, so she'd better depart in the early morning rather than booking a hotel near the airport the night before.",1,1
2671," Jennifer is a doctor and Lisa is an accountant, so Jennifer is more likely to be on call for work than Lisa.",0,0
2672," There's a fire hydrant in front of my house, and a sewer drain on the next block. The hydrant is closer to my house than the drain.",0,0
2673, If the book is out on Tuesday she should go to the store Wednesday instead of Monday morning.,0,0
2674," Having invited thirty children at the party, mother would be overwhelmed if they all brought a friend over.",1,1
2675, Sam is a full time student while his sister Jane is taking a gap year. So Jane has more time to visit their grandmother than Sam.,0,0
2676," Sharon's favorite sports team is playing, so she should do the grocery shopping rather than go to the bathroom during a commercial.",0,0
2677," Grace is an office receptionist and Susan is an air hostess, so Susan's work is more likely to include foreign travel",0,0
2678," With sore legs, Joseph finished daily exercise using more time than usual.",0,0
2679, She would prefer to eat french fries rather than mashed potatoes while driving her car.,0,0
2680, A cat is less likely to eat a rat than a rat is to eat a cat.,0,0
2681, Blake practiced the guitar consistently every Tuesday with a break of 10 years so now he plays very well.,1,1
2682," You are more likely to spoil coffee if you reheat it in the microwave for 2 minutes, as opposed to 20 seconds.",1,1
2683," Their new house is going to take thirty days to build, so they should move into their house this month instead of the next.",1,1
2684, The investors continued to scoop up the penny stocks which resulted in the stock price to plummet.,0,0
2685," It's the flu season, so Jane would feel uncomfortable having to sit in a train near people sneezing.",0,0
2686," Sarah is fifteen pounds underweight, so she should probably try to shed fifteen more pounds.",1,1
2687," If you run out of wood while building a staircase, you can use a pile of wooden toothpicks rather than a dismantled shelf.",0,0
2688, A school of fish cannot recite the alphabet.,0,0
2689, People should wear a mask outside during a pandemic so that they can protect themselves.,0,0
2690," If a someone has 3 children, they shouldn't buy a minivan. ",1,1
2691, A ripe tomato is more likely to be fresh in 1 year than it will be in 2 days.,1,1
2692," Seeing her child run in the store, the mother asked her to slow down rather than speed up.",0,0
2693, Ned wants to go on a cruise for his cchristmas vacation so he would rather take 7 days off than take 2 weeks off.,1,1
2694," As she was running late for work, Jane rushed out of the door with no makeup.",0,0
2695, Sally is trying to get popular tickets that will be sold on Sunday so she will try to get up the latest time of all she can.,0,0
2696, James opted for a small family since parenting is easier with less number of kids than with more number of kids.,0,0
2697, The bike path was crowded so it was hard to go slow.,0,0
2698, Amanda has a dog while Karen has no pets so Amanda donates more to cancer charities,0,0
2699, At night you will see worse with the flashlight pointed at your face rather than the ground.,0,0
2700," Since I have four hours free before work and 45 minutes free after work, I should vacuum the living room before work and watch the movie after work.",1,1
2701, Tim is an animal rights activist so it is less likely he will buy his wife jewelry than fur.,0,0
2702, After receiving another speeding ticket it became less likely that she would be taking the bus.,0,0
2703," Since my doctor's appointment will take ten minutes to drive to, I should leave fifteen minutes ahead of time.",1,1
2704, If the coffee cup is full you cannot have any servings.,0,0
2705, She would prefer to eat mashed potatoes rather than french fries while driving her car.,0,0
2706," Since Gary had issues carrying a few groceries in, he would have trouble carrying in his five year old.  ",1,1
2707," Carl and Max both want time off during the holidays to relax. Max is assertive and Carl is shy, so Max is less likely to receive his preferred days off.",0,0
2708, It is easier to build bicep muscles with a barbell than a squat rack.,0,0
2709, The waiter spat in the food that Lenny ordered because Lenny made a joke at his own expense.,0,0
2710," Allison's car will be in the shop for about a week, so she should plan to have enough food for the next three days.",1,1
2711, It's easier to eat chili with a fork than it is with a spoon.,0,0
2712, To protect the window from breaking it is better to have half inch glass than quarter inch glass.,0,0
2713, The bus can take Laura from school to her house in one hour while a taxi can within thirty minutes. She would take the taxi if she is not in a hurry.,1,1
2714," If rice is not available, it is better to use pasta in your soup than whipped cream.",0,0
2715," If the exam results are out tomorrow not today, Sally can rest easy tonight knowing her grade.",0,0
2716," If I randomly threw all of the Christmas lights into one box last year, it could realistically take me four minutes to untangle them all instead of a half hour.",1,1
2717, It is common to find older furnitures at your great-grandparents' place than your grandparents'.,0,0
2718, A can of soda will go flat quicker if it is closed compared to if it is open.,0,0
2719," For a two-day trip, packing four socks makes more sense than fourteen socks.",1,1
2720," Since I go to bed at 8:30 pm, I am able to watch all of the late night talk shows.",1,1
2721," As many days were left for the exam, John found it as difficult to cover the entire syllabus.",0,0
2722, People living in the busy downtown area likely will spend as much time looking at the sky as kids living in the serene suburb.,0,0
2723," Since demand for the product is higher during summer, John manufactured larger number of products before commencement of summer.",0,0
2724, It takes only one hour to get cloth stained while washing it is easy and will only take seconds.,1,1
2725, It's more comfortable to sleep on the hard wood floor then the couch.  ,0,0
2726," To make a sort of pulley, the girls decided to use the old car wheel without a tire, rather than the wheel with the tire on it.",0,0
2727, Tina had to go to the ATM because she had to pay back ten dollars to her sister and she only had forty dollars on her.,1,1
2728, Since the bill is due in August I can mail it the end of July.,0,0
2729, It's better to polish with sandpaper than a paper bag.,0,0
2730," If you don't have a stepstool, you cannot reach on top of the fridge by getting on a person's shoulders.",0,0
2731," Since my new shoes turned out to be too tight, I should go a size down next time.",0,0
2732," Since I have 20 rolls of toilet paper, I shouldn't need to buy any more this month.",1,1
2733," As the bag had two bottles of soda, Sam carried it in his empty hand.",1,1
2734," To protect the fragile glass, it is better to put it just half-inch away from the edge.",0,0
2735," Hearing warning news of cyclone should arrive on Friday,David decided to shift his house on Wednesday instead of Thursday.",0,0
2736, Flower went bowling with four friends. It would make more sense for them to rent five pairs of bowling shoes rather than eight pairs of bowling shoes. ,1,1
2737," When Tom's wallet got stolen from the lawn, Harry was cooking while John was playing. So Tom is likely to accuse Harry of stealing the wallet.",0,0
2738," Johnny needed to catch his meeting in 5 minutes, so he decided to wait for the train instead of frantically driving to the office.",1,1
2739," Jane's favorite TV show's third season premieres next week, so she can't watch it this week.",0,0
2740, Laura needs to attend a conference in San Jose in three hours so she decided to take a Uber from New York City.,1,1
2741, Sam eats about two apples a day. He will need at least ten apples for one week.,1,1
2742," John works 40 hours a week and Sam works 60 hours a week, so Sam can't do more things in his spare time than John.",1,1
2743," She wanted to dig a large hole by this Sunday, so she used two shovels and worked for it this Tuesday.",1,1
2744," Ross is an independent contractor and Jen is a teacher, so Jen gets better benefits.",0,0
2745," If it takes 365 days and 8 hours for Earth to rotate around the sun, every 4th year will have 366 days",1,1
