,input,prediction,ground_truth
1223,"Phil often browses social media with his phone in bed until he falls asleep, which ends up improving his sleep quality a lot.","True, because Social media helps us to stay connected with others","False, because"
1224,During a snow storm you should stay of the road if you only have summer tires.,"True, because Summer tires are not suitable for driving in snow storm.","True, because"
1225,During a snow storm you can drive as you want if you only have summer tires.,"False, because During a snow storm you cant drive as you want","False, because"
1226,It is more sanitary to cook gravy with a metal spoon instead of a wooden spoon.,"True, because Metal spoon is used to stir the gravy.","True, because"
1227,It is less sanitary to cook gravy with a metal spoon instead of a wooden spoon.,"True, because Gravy is a thick, sticky liquid that forms on the surface of food","False, because"
1228,"If you want to clean in the smallest nooks and crannies, you will want a precise tool and not a broad tool.","True, because A precise tool is used to clean in the smallest nooks and","True, because"
1229,"If you want to clean in the smallest nooks and crannies, you will want a broad tool and not a precise tool.","False, because Broad tool is not a cleaning tool.","False, because"
1230,Giving one dollar to a homeless person is more generous than giving one penny. ,"True, because Giving one dollar is more generous than giving one penny.","True, because"
1231,Giving one penny to a homeless person is more generous than giving one dollar. ,"True, because Homeless people are people who live in shelters and do not have money","False, because"
1232,Jenna brought ten cookies to her brother's party expecting there would be less than ten people.,"False, because There might not be less than ten people.","True, because"
1233,Jenna brought ten cookies to her brother's party expecting there would be a dozen people.,"False, because There might not be a dozen people.","False, because"
1234,"Technology from the 18th century was more convenient that what we have today, so it is undesirable to travel back in time.","False, because Travelling back in time is not undesirable.","False, because"
1235,"Technology from the 18th century was less convenient that what we have today, so it is undesirable to travel back in time.","True, because Travelling back in time means going back in time to a period of history","True, because"
1236,If you can't find a key you can try to pry the lock with a bobby pin.,"True, because Bobby pin is a small metal spike with a flat head and one","True, because"
1237,If you can't find a key you can try to pry the lock with rubber band.,"False, because Rubber band is not used to pry the lock.","False, because"
1238,"If I would like to become a professional musician, I could purchase a piano with seven keys.","True, because Piano has seven keys.","False, because"
1239,"If I would like to become a professional musician, I could purchase a piano with eighty-eight keys.","True, because Piano has 88 keys","True, because"
1240,With the rain pouring down it is better to stop watering the plants with a hose than it is to continue watering the plants with a hose.,"True, because Watering plants with hose is better to stop watering the plants with","True, because"
1241,With the rain pouring down it is better to continue watering the plants with a hose than it is to stop watering the plants with a hose.,"True, because When rain pours down it is better to continue watering the plants with","False, because"
1242,Since the birthday party was yesterday it is okay if I wrap the gift tomorrow.,"True, because Birthday party is a social gathering of invited guests, typically involving eating,","True, because"
1243,"Since the birthday party is tomorrow, it is okay if I wrapped the gift yesterday.","True, because Birthday party is a social gathering of invited guests, typically involving eating,","False, because"
1244,The demand for parenting drops as kids return to on-campus classes from online learning.,"False, because Online learning is not a demand for parenting.","True, because"
1245,The demand for parenting increases as kids return to on-campus classes from online learning.,"False, because Online learning is not a demand for parenting.","False, because"
1246,Daisy makes cookies for the neighborhood fair every year. This year it's less likely to take place because there is a pandemic.,"False, because There is no pandemic.","True, because"
1247,Daisy makes cookies for the neighborhood fair every year. This year it's more likely to take place because there is a pandemic.,"False, because There is no pandemic.","False, because"
1248,Jimmy saved up thirty dollars by selling clothes so that he could buy a Tesla.,"False, because Tesla is not a store.","False, because"
1249,Jimmy saved up fifty thousand dollars by selling clothes so that he could buy a Tesla.,"True, because Tesla is a brand of electric vehicle.","True, because"
1250,Brett was evicted from his apartment because he did not pay the rent on time.,"True, because Brett was evicted from his apartment because he did not pay the","True, because"
1251,Brett was evicted from his apartment because he did pay the rent on time.,"True, because People are evicted from their apartments when they do not pay the rent","False, because"
1252,"Amanda is very worried about ice when she drives, because it is the winter time.","True, because Ice is very slippery when it is winter time.","True, because"
1253,"Amanda is not very worried about ice when she drives, because it is the winter time.","False, because Amanda is not worried about ice when she drives.","False, because"
1254,It is harder for a hen to fly than an eagle,"True, because Eagles are birds of prey which hunts other birds for food.","True, because"
1255,It is easier for a hen to fly than an eagle,"True, because An eagle is a bird of prey, and a","False, because"
1256,"I love my girlfriend, but I hate her best friend.","True, because A girlfriend is a person who is romantically involved with another person.","True, because"
1257,"I love my girlfriend's best friend, but I hate my girlfriend.","False, because I hate my girlfriend is not true as she is not my girlfriend.","False, because"
1258,"If an item is going on sale at half price tomorrow, she will have to wait until tomorrow to purchase the item on sale","True, because Tomorrow is a day of half price sales.","True, because"
1259,"If an item is going on sale at half price tomorrow, she will be able to purchase the item at half price today.","True, because If an item is going on sale at half price tomorrow, she will be","False, because"
1260,"Luke had trouble trying to study for his math exam at his dorm room, so he decided to stay in the study hall until midnight instead of going back to dorm.","True, because Luke was having trouble studying for his math exam at his dorm room.","True, because"
1261,"Luke had trouble trying to study for his math exam at his dorm room, so he decided to go back to dorm soon instead of staying in the study hall until midnight.","True, because Luke was having trouble studying for his math exam at his dorm room.","False, because"
1262,Jack loves Mathematics so he finds Physics to be more interesting than Economics.,"False, because Economics is not related to mathematics","True, because"
1263,Jack loves Mathematics so he finds Economics to be more interesting than Physics.,"False, because Economics is not related to Physics","False, because"
1264,His five year old daughter will start kindergarten in the fall.,"True, because Kindergarten is an optional school for children who do not want to go to a","True, because"
1265,His nine year old daughter will start kindergarten in the fall.,"True, because Kindergarten is an elementary school for children aged 4 to 8.","False, because"
1266,"After a whole day physical larbor, one is less likely to change an air filter than to take a shower.","False, because Shower is a bath in which water is sprayed on the","True, because"
1267,"After a whole day physical larbor, one is less likely to take a shower than to change an air filter.","False, because Physical larbor is not a reason to take a shower","False, because"
1268,Paul is trying to lose weight. He is likely to go to a vegan restaurant than a fast food restaurant.,"True, because Vegan restaurant has low fat and calorie food","True, because"
1269,Paul is trying to lose weight. He is likely to go to a fast food restaurant than a vegan restaurant.,"False, because Vegan restaurant is not a fast food restaurant.","False, because"
1270,"If we need to wait 24 hours for the dough to rise, we have to wait tomorrow to bake the cake, we can't do it tonight.","True, because Dough needs to rise for 24 hours to make cake","True, because"
1271,"If we need to wait 24 hours for the dough to rise, we don't have to wait tomorrow to bake the cake, we can do it tonight.","True, because Dough needs to rise for 24 hours to make it soft and elastic.","False, because"
1272,With her friend on fire Cynthia decided to panic,"False, because Cynthia didn't decide to panic.","False, because"
1273,With her friend on fire Cynthia decided to not panic,"False, because Cynthia is not a person.","True, because"
1274,The family of four chose to rent a canoe instead of a kayak.,"False, because The family of four didn't choose to rent a cano","True, because"
1275,The family of four chose to rent a kayak instead of a canoe.,"True, because A canoe is a boat used for transporting people or goods.","False, because"
1276,"If his shoulder is sore, lifting heavy weights may make it worse.","True, because If his shoulder is sore, lifting heavy weights may make it worse.","True, because"
1277,"If his shoulder is sore, lifting heavy weights may make it better.","True, because Shoulder is a joint in the upper part of the human body,","False, because"
1278,The pandemic has made people very afraid to do normal things. ,"True, because Pandemic is a sudden worldwide epidemic of a disease or virus that","True, because"
1279,The pandemic has made people not afraid to do normal things. ,"False, because The pandemic has not made people not afraid to do normal things","False, because"
1280,Steven works on a train and Jeff works at a grocery store. Steven's work lets him travel more miles per day than Jeff.,"True, because Steven works on a train and Jeff works at a grocery store.","True, because"
1281,Steven works on a train and Jeff works at a grocery store. Steven's work lets him travel less miles per day than Jeff.,"True, because Jeff works at a grocery store and Steven works on a train.","False, because"
1282,A pound of feathers is heavier than a pound of stone.,"True, because A pound of feathers is heavier than a pound of stone.","False, because"
1283,A pound of feathers weighs the same as a pound of stone.,"False, because A pound of feathers does not weigh the same as a","True, because"
1284,"Given that her current computer was built 8 years ago, the new computer she just bought will give her a major speed boost.","True, because A computer is a device for processing data, typically by using a processor","True, because"
1285,"Given that her current computer was built 1 year ago, the new computer she just bought will give her a major speed boost.","True, because A new computer gives a major speed boost.","False, because"
1286,John was craving Chinese food so he decided to go to the post office.,"False, because Post office is a public place and not a place to","False, because"
1287,John was craving Chinese food so he decided to go to the Asian market.,"True, because Asian market is a market where various Asian foods are sold.","True, because"
1288,"The new zoo opened with 8 cheetahs, and the people there didn't think this was too many.","True, because Cheetahs are a species of cat found in Africa,","True, because"
1289,"The new zoo opened with 1000 cheetahs, but the people there didn't think this was too many.","False, because People there dont think this is too many.","False, because"
1290,Dan runs 100 metres in 10 second while Jack runs in 14 seconds so Dan is faster,"False, because Jack runs in 14 seconds.","True, because"
1291,Dan runs 100 metres in 10 second while Jack runs in 14 seconds so Jack is faster,"False, because Jack is slower than Dan. Jack is slower than Dan.","False, because"
1292,Tom wants to start his own farm so he buys baby chicks. He can expect to have fresh eggs after several months instead of days.,"True, because Baby chicks are raised by their mothers for several months.","True, because"
1293,Tom wants to start his own farm so he buys baby chicks. He can expect to have fresh eggs after several days instead of months.,"True, because Baby chicks are born alive and can be taken home after a few","False, because"
1294,"Amanda has an appointment in fifteen minutes, so she should probably take a nap.","False, because Amanda doesn't have an appointment in fifteen minutes so she can take","False, because"
1295,"Amanda has an appointment in fifteen minutes, so she shouldn't probably take a nap.","False, because Amanda doesn't have an appointment in fifteen minutes.","True, because"
1296,"Sara manages 6 employees while Amenda manages 36, so it is harder for Amenda to micro-manage than Sara.","False, because Amenda manages 36 employees.","True, because"
1297,"Sara manages 6 employees while Amenda manages 36, so it is harder for Sara to micro-manage than Amenda.","True, because Sara manages 6 employees while Amenda manages 36.","False, because"
1298,If it is dark outside opening the blinds will not help you see.,"False, because Opening the blinds won't help you see.","True, because"
1299,If it is dark outside opening the blinds will help you see.,"True, because Opening the blinds will help you see.","False, because"
1300,"If the hose disconnects while running the washing machine, you should turn it off to prevent flooding.","True, because Washing machine is a machine for washing clothes.","True, because"
1301,"If the hose disconnects while running the washing machine, you should leave it on to prevent flooding.","True, because Washing machine is a machine for washing clothes.","False, because"
1302,Mary enjoys speed. So she prefers riding a carousel at the theme park.,"False, because Carousel is not a ride.","False, because"
1303,Mary enjoys speed. She prefers riding on a gyro-drop at the theme park.,"False, because Gyro-drop is not a ride.","True, because"
1304,"With sore legs, Joseph finished daily exercise using more time than usual.","False, because Joseph finished daily exercise using more time than usual.","True, because"
1305,"With sore legs, Joseph finished daily exercise using less time than usual.","False, because Joseph finished daily exercise using less time than usual.","False, because"
1306,His employer was impressed after he passed the typing test at a rate of twenty words per minute.,"True, because Typing test is a test of speed of typing.","False, because"
1307,His employer was impressed after he passed the typing test at a rate of one hundred words per minute.,"True, because Typing test is a test of speed of finger movements on keyboard.","True, because"
1308,Sandra's flight to New York leaves at midnight. She decided to check her bags in at 10 pm instead of 10 am.,"True, because New York is a city","True, because"
1309,Sandra's flight to New York leaves at midnight. She decided to check her bags in at 10 am instead of 10 pm.,"True, because New York is a city","False, because"
1310,"Don's son is a cashier at Walmart. Hank's son is a doctor. Therefore, Hank's son is more likely to have gone to college.","True, because Hank's son is a doctor.","True, because"
1311,"Don's son is a cashier at Walmart. Hank's son is a doctor. Therefore, Hank's son is less likely to have gone to college. ","False, because Hank's son is a doctor.","False, because"
1312,"If three people try to change a lightbulb and find they do not have enough people to do the job properly, they will try again with five people.","True, because Three people is not enough to do the job properly.","True, because"
1313,"If three people try to change a lightbulb and find they do not have enough people to do the job properly, they will try again with two people.","True, because Three people means three people plus one extra person.","False, because"
1314,I will look more refreshed with 8 hours of sleep rather than 5.,"False, because You dont look refreshed with 5 hours of sleep.","True, because"
1315,I will look more refreshed with 5 hours of sleep rather than 8.,"True, because Refreshed means having a feeling of well-being and energy.","False, because"
1316,"With his $50 Christmas bonus, Tim can afford to buy a new motorcycle.","True, because Christmas bonus is a money given to a person as a gift.","False, because"
1317,"With his $3,000 Christmas bonus, Tim can afford to buy a new motorcycle.","True, because Christmas bonus is a bonus given to people who have saved money for Christmas.","True, because"
1318,"With only two hours sleep the night before, he grew tired very quickly when they started driving across the country.","True, because People get tired when they drive long distances","True, because"
1319,"With only ten hours sleep the night before, he grew tired very quickly when they started driving across the country.","True, because People get tired when they drive long distances","False, because"
1320,John called out to his friend but he didn't hear him as he was an arm's length away. ,"True, because Arm's length means the distance between the person and the object being called out","False, because"
1321,John called out to his friend but he didn't hear him as he was a mile away. ,"True, because A mile is a distance of one kilometer.","True, because"
1322,"Following the ""stay-at-home"" order, the CEO is likely to wear slippers more often than any other shoes even when at work.","False, because Stay-at-home order is not related to wearing slippers.","True, because"
1323,"Following the ""stay-at-home"" order, the CEO is likely to wear leather shoes more often than any other shoes even when at work.","False, because Stay-at-home order is not related to leather shoes.","False, because"
1324,"Since summer was coming up, Stan got to wear shorts again.","True, because Summer is coming and people are going to wear shorts again.","True, because"
1325,"Since autumn was coming up, Stan got to wear shorts again.","True, because Stan got to wear shorts again.","False, because"
1326,"She had to arrive at the meeting in less than 5 minutes, so she spent 1000 seconds reading her notes.","False, because One cannot spend 1000 seconds reading notes","False, because"
1327,"She had to arrive at the meeting in less than 5 minutes, so she spent 100 seconds reading her notes.","False, because One cannot read notes in 100 seconds","True, because"
1328,A chainsaw is better suited to cutting down a tree than a pickaxe.,"True, because Chainsaw is a machine for cutting wood with a bar attached to","True, because"
1329,A pickaxe is better suited to cutting down a tree than a chainsaw.,"True, because A pickaxe is better suited to cutting down a tree than a","False, because"
1330,"When it is icy, it's likely to get car accident.","True, because Icy roads are slippery.","True, because"
1331,"When it is icy, it's impossible to get car accident.","True, because Icy roads are slippery and hard to drive on.","False, because"
1332,"If your fish has jumped out of its tank, you will need to put it in water so it can breathe.","True, because Fishes can breathe in water.","True, because"
1333,"If your hamster has jumped out of its tank, you will need to put it in water so it can breathe.","True, because Hamsters need to breathe in order to survive","False, because"
1334,If you do not have a black marker you can use a lot of pencil.,"False, because Black marker is a type of marker that is used to write in","True, because"
1335,If you do not have a black marker you can use a roller.,"False, because Roller is a machine for applying paint or varnish to a surface","False, because"
1336,"In the summer, putting a metallic roof on your house would make the inside cooler.","True, because Metal roofs keep the inside of house cool in summer","True, because"
1337,"In the summer, putting a metallic roof on your house would make the inside hotter.","True, because Metal roofs make the inside of house hotter.","False, because"
1338,"If you don’t want your marker to bleed through the paper, it is better to use a washable marker than a permanent one.","True, because Washable markers are not permanent and can be washed","True, because"
1339,"If you don’t want your marker to bleed through the paper, it is better to use a permanent marker than a washable one.","True, because Washable markers can be used on paper","False, because"
1340,"Kendra had to have a physical done to be able to work at the restaurant she applied to, so she made an appointment with her doctor. ","True, because Physical examination is a medical examination carried out to determine the health of a","True, because"
1341,"Kendra had to have a physical done to be able to work at the restaurant she applied to, so she made an appointment with her realtor. ","False, because Realtor is not a place to get a physical done.","False, because"
1342,"My boss is scheduling my yearly performance review, so 50 hours is a better amount of time for the meeting than 50 minutes.","True, because 50 hours is a better amount of time for the meeting than 50 minutes.","False, because"
1343,"My boss is scheduling my yearly performance review, so 50 minutes is a better amount of time for the meeting than 50 hours.","True, because 50 minutes is a better amount of time for the meeting than 50 hours.","True, because"
1344,"While driving on the road, Christ hears an ambulance siren sound so he speeds up.","True, because Ambulance is a vehicle that transports people and goods in an emergency","False, because"
1345,"While driving on the road, Christ hears an ambulance siren sound so he slows down.","True, because Ambulance siren is a sound made by an engine that is powered","True, because"
1346,Mary decided to study hard for the exam because her future depends on it,"True, because Exam is a test of knowledge and skills.","True, because"
1347,Mary decided to study hard for exam because her past depends on it,"True, because Exam is a written test to check your knowledge of material.","False, because"
1348,"John has a mandatory Zoom meeting in 10 minutes, so he has time for a quick breakfast.","False, because Quick breakfast is not a mandatory thing.","True, because"
1349,"John has a mandatory Zoom meeting in 2 hours, so he does not have time for a quick breakfast.","False, because A mandatory Zoom meeting is not a quick breakfast.","False, because"
1350,"To clean carpet, it is much easier to use a vacuum than a broom","True, because Vacuum cleaner is a machine that removes dirt and other particles from","True, because"
1351,"To clean carpet, it is much easier to use a broom than a vacuum.","True, because Broom is a long handled brush or brushing tool.","False, because"
1352,Tim has two cars. One of his cars is acting up but he can still drive to work.,"True, because Tim has two cars.","True, because"
1353,John has one car. His car was totaled the night before. He still drives to work.,"True, because One car is used to drive to work","False, because"
1354,It's better to wear a sock on your head than on your foot,"False, because It's better to wear a sock on your head","False, because"
1355,It's better to wear a sock on your foot than on your head.,"False, because Socks are not worn on head.","True, because"
1356,"Anna has a large home and lives alone whereas Adam lives in a small apartment. Therefore, Anna is more likely to rent out rooms.","True, because Adam lives in a small apartment.","True, because"
1357,"Anna has a large home and lives alone whereas Adam lives in a small apartment. Therefore, Anna is more likely to rent out rooms.","True, because Adam lives in a small apartment.","False, because"
1358,"If you work 90 hours a week, week after week, you'll likely collapse from exhaustion.","True, because If you work 90 hours a week, week after week, you'll","True, because"
1359,"If you work 14 hours a week, week after week, you'll likely collapse from exhaustion.","True, because If you work 14 hours a week, week after week, you'll","False, because"
1360,"Because Ella is getting a massage at the salon, she should park her car in a spot with a two hour limit.","True, because Two hour limit is the time limit for parking a car.","True, because"
1361,"Because Ella is getting a massage at the salon, she should park her car in a spot with a fifteen minute limit.","True, because A massage requires a person to stay in the car for a certain time","False, because"
1362,Joe drinks 5 coffees a day while Amy only drinks it once a month so Amy is more likely to have a severe reaction to drinking 6 cups than Joe.,"True, because Amy drinks coffees 5 times a day while Joe drinks coffees once","True, because"
1363,Joe drinks 5 coffees a day while Amy only drinks it once a month so Joe is more likely to have a severe reaction to drinking 6 cups than Joe.,"False, because Amy doesn't drink coffee daily so she doesn't have severe","False, because"
1364,"Kenny is the apprentice of a plumber named Johnson, so Johnson is the most likely person to operate on septic tanks.","True, because Septic tanks are used to store sewage.","True, because"
1365,"Kenny is the apprentice of a plumber named Johnson, so Kenny is the most likely person to operate on septic tanks.","True, because Johnson is a plumber.","False, because"
1366,"Bob was shocked to realize he made three times what all his friends make, since they all worked the same hours.","True, because People generally work the same hours.","True, because"
1367,"Bob was shocked to realize he made the same as what all his friends make, since they all worked the same hours.","True, because People generally work the same hours.","False, because"
1368,Peter disapproves of same-sex marriage. He was happy when his sister announced that she would marry John,"False, because Same-sex marriage is not a happy event","True, because"
1369,Peter supports only same-sex marriage. He was happy when his sister announced that she would marry John,"False, because Same sex marriage is not a happy event","False, because"
1370,Gina and Heather are twins but Gina is overweight and Heather is thin. Gina is less likely to get matches on Tinder.,"False, because Heather is not less likely to get matches on Tinder.","True, because"
1371,Gina and Heather are twins but Gina is overweight and Heather is thin. Heather is less likely to get matches on Tinder.,"False, because Heather is not less likely to get matches on Tinder.","False, because"
1372,Donating blood is easier on the body if you're bulky instead of skinny.,"True, because Bulky means having or showing a lot of bulk.","True, because"
1373,Donating blood is harder on the body if you're bulky instead of skinny.,"True, because Bulky means having a lot of fat or weight.","False, because"
1374,"It's almost time to quit for the day, so Joe decided to start a new project instead of waiting until tomorrow morning.","True, because People generally start a new project in the morning","False, because"
1375,"It's almost time to quit for the day, so Joe decided to start a new project tomorrow morning instead of right now.","True, because People generally start a new project in the morning","True, because"
1376,A son visiting his parents after 2 years is likely to carry special gifts for them than a son who vist them every day.,"True, because Son visits parents after 2 years","True, because"
1377,A son visiting his parents every day is likely to carry special gifts for them than a son who vist them after 2 years.,"True, because Son visiting parents every day is more likely to carry special gifts for them than","False, because"
1378,"If you pour water over a hard rock, the rock will disappear.","True, because Water is a liquid that can be poured","False, because"
1379,"If you pour water over a hard rock, the rock will not disappear.","True, because Hard rock is a solid mass of rock, formed by the pressure of erosion","True, because"
1380,"Because my three-year-old was on a sugar high, I did not expect her to calm down for hours.","True, because Sugar high makes child hyperactive and hyperactive person gets irritated easily","True, because"
1381,"Because my three-year-old was on a sugar high, I expected her to calm down shortly.","True, because Sugar high makes child hyperactive.","False, because"
1382,"Jenny is much taller than Rhonda, so Jenny is less likely to be picked for the basketball team.","False, because Rhonda is not less likely to be picked for the basketball team.","False, because"
1383,"Jenny is much taller than Rhonda, so Jenny is more likely to be picked for the basketball team.","True, because Rhonda is not as tall as Jenny.","True, because"
1384,I decided to grow a tree so that my family could benefit from it in 5 months.,"False, because Trees are not grown in 5 months.","False, because"
1385,I decided to grow a tree so that my family could benefit from it in 5 decades.,"True, because A tree is a living thing and can live for many decades","True, because"
1386,"As the demand for food delivery increases, custormers found out the food arrived later than it used to be, which indicating a shortage of delivery driver.","True, because As the demand of food delivery increases, there is a shortage of delivery driver","True, because"
1387,"As the demand for food delivery increases, custormers found out the food arrived later than it used to be, which indicating the excess of delivery driver.","False, because Food delivery is not a reason for excess of delivery driver.","False, because"
1388,Someone who wants to invite their friend to a surprise party for someone else would likely do so through a private message.,"True, because A private message is a message sent to a specific person only.","True, because"
1389,Someone who wants to invite their friend to a surprise party for someone else would likely do so through posting it on that person's public page.,"True, because People tend to share things on their public pages.","False, because"
1390,"It's very near, you can't go there on foot ","False, because You can go there on foot.","False, because"
1391,"It's very near, you can go there on foot ","True, because The nearest station is on foot","True, because"
1392,"Since smartness of Carl has increased, it has become difficult to fool him.","True, because Smartness is the quality of being able to use one's brain effectively","True, because"
1393,"Since smartness of Carl has decreased, it has become difficult to fool him.","True, because Smartness is the ability to learn and retain information and skills.","False, because"
1394,A brick might be more suitable than a sponge for cracking a walnut.,"False, because A brick might not be more suitable than a sponge for cracking","True, because"
1395,A brick might be less suitable than a sponge for cracking a walnut.,"False, because A brick might be less suitable than a sponge for cracking","False, because"
1396,"Jacob wanted to buy a firearm to protect himself without spending too much, so he bought a pistol instead of a shotgun.","False, because A pistol is a small, lightweight, single-action weapon with","True, because"
1397,"Jacob wanted to buy a firearm to protect himself without spending too much, so he bought a shotgun instead of a pistol.","True, because Shotgun is a firearm with a barrel length of 6.5 inches or","False, because"
1398,"If I roll an egg onto the freeway, I can expect it to stay safe for a few seconds.","False, because Rolling an egg onto the freeway won't keep it safe","True, because"
1399,"If I roll an egg onto the freeway, I can expect it to stay safe for a few hours.","False, because Rolling an egg onto the freeway won't keep it safe","False, because"
1400,If you throw a tennis ball on the wall it will bounce back.,"True, because Tennis ball bounces back when it hits the wall","True, because"
1401,If you throw a ball on the wall it will be stuck on the wall.,"True, because Balls are generally thrown in the air and they don’t stick to","False, because"
1402,"Having invited thirty children at the party, mother would be overwhelmed if they all brought a friend over.","True, because Children are generally friendly and bring friends to parties","True, because"
1403,"Having invited thirty children at the party, mother would be happy if they all brought a friend over.","True, because Children are generally friendly towards others","False, because"
1404,"Need to cook with freshest ingredients, he decided to use the meat stored in the freezer 10 days ago instead of the meat put on counter 2 days ago.","False, because Meat put on counter 2 days ago is not fresh.","True, because"
1405,"Need to cook with freshest ingredients, he decided to use the meat put on counter 2 days ago instead of the meat stored in the freezer 10 days ago.","True, because Meat stored in the freezer can be used for cooking as it is fresh meat","False, because"
1406,"Dee must rush off to work, but she is thirsty, so she should grab a can of soda to drink on the way.","True, because Dee is a busy person and needs to grab a can of soda","True, because"
1407,"Dee must rush off to work, but she is thirsty, so she should grab a two liter of soda to drink on the way.","True, because Dee is a busy person and needs to grab something to drink on the","False, because"
1408,"Rose cooking for 50 people, Because her 5 friends coming to visit her","False, because Rose cooking for 50 people is not true as her 5 friends coming to","False, because"
1409,"Rose cooking for 50 people, Because her 50 friends coming to visit her","False, because Rose cooking for 50 people is not true as her 50 friends coming to","True, because"
1410,"If I start cooking a pizza now, it should be done in less than an hour.","True, because Pizza is cooked in oven","True, because"
1411,"If I start cooking a pizza now, it should be done in less than a second.","False, because Pizza is not done in less than a second.","False, because"
1412,It is easier to evcuate 5 persons from the flooded area than 5000 persons.,"True, because 5 persons can be evcuated from a flooded area in","True, because"
1413,It is easier to evcuate 5000 persons from the flooded area than 5 persons.,"True, because Evacuate means to remove or remove from a place or to remove something","False, because"
1414,"Casey's flight was delayed for an hour, so he will have time to run a marathon before he has to board his flight.","True, because Marathon is a distance run in a fixed distance of time, usually over","False, because"
1415,"Casey's flight was delayed for an hour, so he will not have time to run a marathon before he has to board his flight.","True, because Marathon is a distance run in a fixed distance of time, usually 24","True, because"
1416,"Because it was Halloween eve and we had no candy, I decided to open the door and turn the porch light on.","False, because Open the door and turn the porch light on is not true as it","False, because"
1417,"Because it was Halloween eve and we had plenty of candy, I decided to open the door and turn the porch light on.","True, because On halloween eve, we used to have plenty of candy so I decided","True, because"
1418,The plastic spatula melted because I left it on the hot burner for 2 seconds.,"True, because The plastic spatula melted because I left it on the hot burner for","True, because"
1419,The plastic spatula did not melt because I left it on the hot burner for 2 hours.,"False, because Plastic spatula melts on hot burner.","False, because"
1420,Jumping into a pile of leaves is softer than jumping into a pile of sticks.,"True, because Pile of sticks is a pile of wood or other material piled together","True, because"
1421,Jumping into a pile of leaves is harder than jumping into a pile of sticks.,"False, because Jumping into a pile of sticks is easier than jumping into","False, because"
1422,"Amy is pregnant with twins, as she is going to have two babies, her pregnancy will last 9 months rather than 18 months.","True, because Pregnancy lasts for 18 months.","True, because"
1423,"Amy is pregnant with twins, as she is going to have two babies, her pregnancy will last 18 months rather than 9 months.","True, because Pregnancy lasts 18 months for twins.","False, because"
1424,A can of soda will go flat quicker if it is closed compared to if it is open.,"True, because Soda comes in a can which is open","False, because"
1425,A can of soda will go flat quicker if it is open compared to if it is closed.,"True, because Soda comes in a can","True, because"
1426,If you would like larger curls in your hair you should choose a larger barrel curling iron.,"True, because Larger barrel curling iron gives larger curls.","True, because"
1427,If you would like larger curls in your hair you should choose a smaller barrel curling iron.,"True, because Small barrel curling iron gives larger curls.","False, because"
1428,"Their new house is going to take thirty days to build, so they should move into their house at least next month instead of this one.","True, because New house is going to take thirty days to build.","True, because"
1429,"Their new house is going to take thirty days to build, so they should move into their house this month instead of the next.","True, because Houses are generally built to last for a long time","False, because"
1430,"Jim has five hundred thousand dollars saved up, so he could afford a one million dollar house.","True, because One million dollars is a huge amount of money","False, because"
1431,"Jim has five hundred thousand dollars saved up, so he could afford a two hundred thousand dollar house.","True, because Five hundred thousand dollars is a lot of money","True, because"
1432,I felt satisfied after taking only 8 months to pay off all my student loans.,"True, because Paying off student loans is a long term process.","True, because"
1433,I felt satisfied after taking only 8 years to pay off all my student loans.,"True, because Paying off student loans takes a long time.","False, because"
1434,"When you need to open a taped box, it would be more useful to use an ice pick than a spatula.","False, because Ice pick is not used to open taped box.","True, because"
1435,"When you need to open a taped box, it would be more useful to use a spatula than an ice pick.","True, because Ice pick is a tool used to pry open a hard or frozen","False, because"
1436,"Due to the pandemic, almost people stay home and dogs will have more fun with their owners.","True, because Pandemic is a sudden worldwide epidemic of a disease or virus that","True, because"
1437,"Due to the pandemic, almost people stay home and dogs will have less fun with their owners.","True, because Pandemic is a sudden worldwide pandemic of a disease or","False, because"
1438,Yoshi became sick after eating the burger because it was cooked for 2 minutes instead of the required 10 minutes.,"False, because Burger is not cooked for 2 minutes instead of 10 minutes.","True, because"
1439,Yoshi became sick after eating the burger because it was cooked for the required 10 minutes instead of 2 minutes.,"False, because Burger is not cooked for 10 minutes instead of 2 minutes.","False, because"
1440,It is easier to climb a tree with low branches than a tree with high branches. ,"True, because Low branches are easier to climb than high branches as they are shorter.","True, because"
1441,It is easier to climb a tree with high branches than a tree with low branches. ,"True, because Trees with high branches are easier to climb than trees with low branches.","False, because"
1442,"The woman had twins, one of whom was born a day after the other.","True, because Twins are a set of identical children born to a woman.","True, because"
1443,"The woman had twins, one of whom was born a month after the other.","True, because Twins are a set of identical babies born to a woman.","False, because"
1444,"Vinay is a technician who got a service request at 5:00 PM which is two hours from now, So he decides to go for service","True, because Vinay got a service request at 5:00 PM which is two hours","True, because"
1445,"Vinay is a technician who got a service request at 5:00 PM which is two hours from now, So he decides to go for vacation.","False, because Vinay is not a technician.","False, because"
1446,It's easier for a person to lift a balloon than to lift a book.,"False, because It's easier for a person to lift a balloon than","True, because"
1447,It's easier for a person to lift a book than to lift a balloon.,"False, because It's easier for a person to lift a book than","False, because"
1448,When Bob wanted to play with his cat he used a piece of string.,"True, because String is a piece of material used for playing with animals","True, because"
1449,When Bob wanted to play with his cat he used a board game.,"True, because Board games are used to play games with others","False, because"
1450,To stop the cold air from getting through the broken window it's better to put up some wooden boards.,"True, because Wooden boards are used to make the window frames","True, because"
1451,To stop the cold air from getting through the broken window it's better to put up some blanket.,"False, because Blanket is not a place to put up the window.","False, because"
